Record Date,State,Interest Rate Percent,Record Fiscal Year,Record Fiscal Quarter,Record Calendar Year,Record Calendar Month
2019-05-28,Ohio,2.30809940,2019,3,2019,2
2019-05-28,Rhode Island,2.30809940,2019,3,2019,2
2019-05-28,South Carolina,2.30809940,2019,3,2019,2
2019-05-28,Virgin Islands,2.30809940,2019,3,2019,2
2019-05-29,Arizona,2.30809940,2019,3,2019,2
2019-05-29,Arkansas,2.30809940,2019,3,2019,2
2019-05-29,California,2.30809940,2019,3,2019,2
2019-05-29,Connecticut,2.30809940,2019,3,2019,2
2019-05-29,Delaware,2.30809940,2019,3,2019,2
2019-05-29,Indiana,2.30809940,2019,3,2019,2
2019-05-29,Kentucky,2.30809940,2019,3,2019,2
2019-05-29,New York,2.30809940,2019,3,2019,2
2019-05-29,North Carolina,2.30809940,2019,3,2019,2
2019-05-29,Ohio,2.30809940,2019,3,2019,2
2019-05-29,Rhode Island,2.30809940,2019,3,2019,2
2019-05-29,South Carolina,2.30809940,2019,3,2019,2
2019-05-29,Virgin Islands,2.30809940,2019,3,2019,2
2019-05-30,Arizona,2.30809940,2019,3,2019,2
2019-05-30,Arkansas,2.30809940,2019,3,2019,2
2019-05-30,California,2.30809940,2019,3,2019,2
2019-05-30,Connecticut,2.30809940,2019,3,2019,2
2019-05-30,Delaware,2.30809940,2019,3,2019,2
2019-05-30,Indiana,2.30809940,2019,3,2019,2
2019-05-30,Kentucky,2.30809940,2019,3,2019,2
2019-05-30,New York,2.30809940,2019,3,2019,2
2019-05-30,North Carolina,2.30809940,2019,3,2019,2
2019-05-30,Ohio,2.30809940,2019,3,2019,2
2019-05-30,Rhode Island,2.30809940,2019,3,2019,2
2019-05-30,South Carolina,2.30809940,2019,3,2019,2
2019-05-30,Virgin Islands,2.30809940,2019,3,2019,2
2019-05-31,Arizona,2.30809940,2019,3,2019,2
2019-05-31,Arkansas,2.30809940,2019,3,2019,2
2019-05-31,California,2.30809940,2019,3,2019,2
2019-05-31,Connecticut,2.30809940,2019,3,2019,2
2019-05-31,Delaware,2.30809940,2019,3,2019,2
2019-05-31,Indiana,2.30809940,2019,3,2019,2
2019-05-31,Kentucky,2.30809940,2019,3,2019,2
2019-05-31,New York,2.30809940,2019,3,2019,2
2019-05-31,North Carolina,2.30809940,2019,3,2019,2
2019-05-31,Ohio,2.30809940,2019,3,2019,2
2019-05-31,Rhode Island,2.30809940,2019,3,2019,2
2019-05-31,South Carolina,2.30809940,2019,3,2019,2
2019-05-31,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-03,Arizona,2.30809940,2019,3,2019,2
2019-06-03,Arkansas,2.30809940,2019,3,2019,2
2019-06-03,California,2.30809940,2019,3,2019,2
2019-06-03,Connecticut,2.30809940,2019,3,2019,2
2019-06-03,Delaware,2.30809940,2019,3,2019,2
2019-06-03,Indiana,2.30809940,2019,3,2019,2
2019-06-03,Kentucky,2.30809940,2019,3,2019,2
2019-06-03,New York,2.30809940,2019,3,2019,2
2019-06-03,North Carolina,2.30809940,2019,3,2019,2
2019-06-03,Ohio,2.30809940,2019,3,2019,2
2019-06-03,Rhode Island,2.30809940,2019,3,2019,2
2019-06-03,South Carolina,2.30809940,2019,3,2019,2
2019-06-03,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-04,Arizona,2.30809940,2019,3,2019,2
2019-06-04,Arkansas,2.30809940,2019,3,2019,2
2019-06-04,California,2.30809940,2019,3,2019,2
2019-06-04,Connecticut,2.30809940,2019,3,2019,2
2019-06-04,Delaware,2.30809940,2019,3,2019,2
2019-06-04,Indiana,2.30809940,2019,3,2019,2
2019-06-04,Kentucky,2.30809940,2019,3,2019,2
2019-06-04,New York,2.30809940,2019,3,2019,2
2019-06-04,North Carolina,2.30809940,2019,3,2019,2
2019-06-04,Ohio,2.30809940,2019,3,2019,2
2019-06-04,Rhode Island,2.30809940,2019,3,2019,2
2019-06-04,South Carolina,2.30809940,2019,3,2019,2
2019-06-04,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-05,Arizona,2.30809940,2019,3,2019,2
2019-06-05,Arkansas,2.30809940,2019,3,2019,2
2019-06-05,California,2.30809940,2019,3,2019,2
2019-06-05,Connecticut,2.30809940,2019,3,2019,2
2019-06-05,Delaware,2.30809940,2019,3,2019,2
2019-06-05,Indiana,2.30809940,2019,3,2019,2
2019-06-05,Kentucky,2.30809940,2019,3,2019,2
2019-06-05,New York,2.30809940,2019,3,2019,2
2019-06-05,North Carolina,2.30809940,2019,3,2019,2
2019-06-05,Ohio,2.30809940,2019,3,2019,2
2019-06-05,Rhode Island,2.30809940,2019,3,2019,2
2019-06-05,South Carolina,2.30809940,2019,3,2019,2
2019-06-05,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-06,Arizona,2.30809940,2019,3,2019,2
2019-06-06,Arkansas,2.30809940,2019,3,2019,2
2019-06-06,California,2.30809940,2019,3,2019,2
2019-06-06,Connecticut,2.30809940,2019,3,2019,2
2019-06-06,Delaware,2.30809940,2019,3,2019,2
2019-06-06,Indiana,2.30809940,2019,3,2019,2
2019-06-06,Kentucky,2.30809940,2019,3,2019,2
2019-06-06,New York,2.30809940,2019,3,2019,2
2019-06-06,North Carolina,2.30809940,2019,3,2019,2
2019-06-06,Ohio,2.30809940,2019,3,2019,2
2019-06-06,Rhode Island,2.30809940,2019,3,2019,2
2019-06-06,South Carolina,2.30809940,2019,3,2019,2
2019-06-06,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-07,Arizona,2.30809940,2019,3,2019,2
2019-06-07,Arkansas,2.30809940,2019,3,2019,2
2019-06-07,California,2.30809940,2019,3,2019,2
2019-06-07,Connecticut,2.30809940,2019,3,2019,2
2019-06-07,Delaware,2.30809940,2019,3,2019,2
2019-06-07,Indiana,2.30809940,2019,3,2019,2
2019-06-07,Kentucky,2.30809940,2019,3,2019,2
2019-06-07,New York,2.30809940,2019,3,2019,2
2019-06-07,North Carolina,2.30809940,2019,3,2019,2
2019-06-07,Ohio,2.30809940,2019,3,2019,2
2019-06-07,Rhode Island,2.30809940,2019,3,2019,2
2019-06-07,South Carolina,2.30809940,2019,3,2019,2
2019-06-07,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-10,Arizona,2.30809940,2019,3,2019,2
2019-06-10,Arkansas,2.30809940,2019,3,2019,2
2019-06-10,California,2.30809940,2019,3,2019,2
2019-06-10,Connecticut,2.30809940,2019,3,2019,2
2019-06-10,Delaware,2.30809940,2019,3,2019,2
2019-06-10,Indiana,2.30809940,2019,3,2019,2
2019-06-10,Kentucky,2.30809940,2019,3,2019,2
2019-06-10,New York,2.30809940,2019,3,2019,2
2019-06-10,North Carolina,2.30809940,2019,3,2019,2
2019-06-10,Ohio,2.30809940,2019,3,2019,2
2019-06-10,Rhode Island,2.30809940,2019,3,2019,2
2019-06-10,South Carolina,2.30809940,2019,3,2019,2
2019-06-10,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-11,Arizona,2.30809940,2019,3,2019,2
2019-06-11,Arkansas,2.30809940,2019,3,2019,2
2019-06-11,California,2.30809940,2019,3,2019,2
2019-06-11,Connecticut,2.30809940,2019,3,2019,2
2019-06-11,Delaware,2.30809940,2019,3,2019,2
2019-06-11,Indiana,2.30809940,2019,3,2019,2
2019-06-11,Kentucky,2.30809940,2019,3,2019,2
2019-06-11,New York,2.30809940,2019,3,2019,2
2019-06-11,North Carolina,2.30809940,2019,3,2019,2
2019-06-11,Ohio,2.30809940,2019,3,2019,2
2019-06-11,Rhode Island,2.30809940,2019,3,2019,2
2019-06-11,South Carolina,2.30809940,2019,3,2019,2
2019-06-11,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-12,Arizona,2.30809940,2019,3,2019,2
2019-06-12,Arkansas,2.30809940,2019,3,2019,2
2019-06-12,California,2.30809940,2019,3,2019,2
2019-06-12,Connecticut,2.30809940,2019,3,2019,2
2019-06-12,Delaware,2.30809940,2019,3,2019,2
2019-06-12,Indiana,2.30809940,2019,3,2019,2
2019-06-12,Kentucky,2.30809940,2019,3,2019,2
2019-06-12,New York,2.30809940,2019,3,2019,2
2019-06-12,North Carolina,2.30809940,2019,3,2019,2
2019-06-12,Ohio,2.30809940,2019,3,2019,2
2019-06-12,Rhode Island,2.30809940,2019,3,2019,2
2019-06-12,South Carolina,2.30809940,2019,3,2019,2
2019-06-12,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-13,Arizona,2.30809940,2019,3,2019,2
2019-06-13,Arkansas,2.30809940,2019,3,2019,2
2019-06-13,California,2.30809940,2019,3,2019,2
2019-06-13,Connecticut,2.30809940,2019,3,2019,2
2019-06-13,Delaware,2.30809940,2019,3,2019,2
2019-06-13,Indiana,2.30809940,2019,3,2019,2
2019-06-13,Kentucky,2.30809940,2019,3,2019,2
2019-06-13,New York,2.30809940,2019,3,2019,2
2019-06-13,North Carolina,2.30809940,2019,3,2019,2
2019-06-13,Ohio,2.30809940,2019,3,2019,2
2019-06-13,Rhode Island,2.30809940,2019,3,2019,2
2019-06-13,South Carolina,2.30809940,2019,3,2019,2
2019-06-13,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-14,Arizona,2.30809940,2019,3,2019,2
2019-06-14,Arkansas,2.30809940,2019,3,2019,2
2019-06-14,California,2.30809940,2019,3,2019,2
2019-06-14,Connecticut,2.30809940,2019,3,2019,2
2019-06-14,Delaware,2.30809940,2019,3,2019,2
2019-06-14,Indiana,2.30809940,2019,3,2019,2
2019-06-14,Kentucky,2.30809940,2019,3,2019,2
2019-06-14,New York,2.30809940,2019,3,2019,2
2019-06-14,North Carolina,2.30809940,2019,3,2019,2
2019-06-14,Ohio,2.30809940,2019,3,2019,2
2019-06-14,Rhode Island,2.30809940,2019,3,2019,2
2019-06-14,South Carolina,2.30809940,2019,3,2019,2
2019-06-14,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-17,Arizona,2.30809940,2019,3,2019,2
2019-06-17,Arkansas,2.30809940,2019,3,2019,2
2019-06-17,California,2.30809940,2019,3,2019,2
2019-06-17,Connecticut,2.30809940,2019,3,2019,2
2019-06-17,Delaware,2.30809940,2019,3,2019,2
2019-06-17,Indiana,2.30809940,2019,3,2019,2
2019-06-17,Kentucky,2.30809940,2019,3,2019,2
2019-06-17,New York,2.30809940,2019,3,2019,2
2019-06-17,North Carolina,2.30809940,2019,3,2019,2
2019-06-17,Ohio,2.30809940,2019,3,2019,2
2019-06-17,Rhode Island,2.30809940,2019,3,2019,2
2019-06-17,South Carolina,2.30809940,2019,3,2019,2
2019-06-17,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-18,Arizona,2.30809940,2019,3,2019,2
2019-06-18,Arkansas,2.30809940,2019,3,2019,2
2019-06-18,California,2.30809940,2019,3,2019,2
2019-06-18,Connecticut,2.30809940,2019,3,2019,2
2019-06-18,Delaware,2.30809940,2019,3,2019,2
2019-06-18,Indiana,2.30809940,2019,3,2019,2
2019-06-18,Kentucky,2.30809940,2019,3,2019,2
2019-06-18,New York,2.30809940,2019,3,2019,2
2019-06-18,North Carolina,2.30809940,2019,3,2019,2
2019-06-18,Ohio,2.30809940,2019,3,2019,2
2019-06-18,Rhode Island,2.30809940,2019,3,2019,2
2019-06-18,South Carolina,2.30809940,2019,3,2019,2
2019-06-18,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-20,Arizona,2.30809940,2019,3,2019,2
2019-06-20,Arkansas,2.30809940,2019,3,2019,2
2019-06-20,California,2.30809940,2019,3,2019,2
2019-06-20,Connecticut,2.30809940,2019,3,2019,2
2019-06-20,Delaware,2.30809940,2019,3,2019,2
2019-06-20,Indiana,2.30809940,2019,3,2019,2
2019-06-20,Kentucky,2.30809940,2019,3,2019,2
2019-06-20,New York,2.30809940,2019,3,2019,2
2019-06-20,North Carolina,2.30809940,2019,3,2019,2
2019-06-20,Ohio,2.30809940,2019,3,2019,2
2019-06-20,Rhode Island,2.30809940,2019,3,2019,2
2019-06-20,South Carolina,2.30809940,2019,3,2019,2
2019-06-20,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-21,Arizona,2.30809940,2019,3,2019,2
2019-06-21,Arkansas,2.30809940,2019,3,2019,2
2019-06-21,California,2.30809940,2019,3,2019,2
2019-06-21,Connecticut,2.30809940,2019,3,2019,2
2019-06-21,Delaware,2.30809940,2019,3,2019,2
2019-06-21,Indiana,2.30809940,2019,3,2019,2
2019-06-21,Kentucky,2.30809940,2019,3,2019,2
2019-06-21,New York,2.30809940,2019,3,2019,2
2019-06-21,North Carolina,2.30809940,2019,3,2019,2
2019-06-21,Ohio,2.30809940,2019,3,2019,2
2019-06-21,Rhode Island,2.30809940,2019,3,2019,2
2019-06-21,South Carolina,2.30809940,2019,3,2019,2
2019-06-21,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-25,Arizona,2.30809940,2019,3,2019,2
2019-06-25,Arkansas,2.30809940,2019,3,2019,2
2019-06-25,California,2.30809940,2019,3,2019,2
2019-06-25,Connecticut,2.30809940,2019,3,2019,2
2019-06-25,Delaware,2.30809940,2019,3,2019,2
2019-06-25,Indiana,2.30809940,2019,3,2019,2
2019-06-25,Kentucky,2.30809940,2019,3,2019,2
2019-06-25,New York,2.30809940,2019,3,2019,2
2019-06-25,North Carolina,2.30809940,2019,3,2019,2
2019-06-25,Ohio,2.30809940,2019,3,2019,2
2019-06-25,Rhode Island,2.30809940,2019,3,2019,2
2019-06-25,South Carolina,2.30809940,2019,3,2019,2
2019-06-25,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-26,Arizona,2.30809940,2019,3,2019,2
2019-06-26,Arkansas,2.30809940,2019,3,2019,2
2019-06-26,California,2.30809940,2019,3,2019,2
2019-06-26,Connecticut,2.30809940,2019,3,2019,2
2019-06-26,Delaware,2.30809940,2019,3,2019,2
2019-06-26,Indiana,2.30809940,2019,3,2019,2
2019-06-26,Kentucky,2.30809940,2019,3,2019,2
2019-06-26,New York,2.30809940,2019,3,2019,2
2019-06-26,North Carolina,2.30809940,2019,3,2019,2
2019-06-26,Ohio,2.30809940,2019,3,2019,2
2019-06-26,Rhode Island,2.30809940,2019,3,2019,2
2019-06-26,South Carolina,2.30809940,2019,3,2019,2
2019-06-26,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-27,Arizona,2.30809940,2019,3,2019,2
2019-06-27,Arkansas,2.30809940,2019,3,2019,2
2019-06-27,California,2.30809940,2019,3,2019,2
2019-06-27,Connecticut,2.30809940,2019,3,2019,2
2019-06-27,Delaware,2.30809940,2019,3,2019,2
2019-06-27,Indiana,2.30809940,2019,3,2019,2
2019-06-27,Kentucky,2.30809940,2019,3,2019,2
2019-06-27,New York,2.30809940,2019,3,2019,2
2019-06-27,North Carolina,2.30809940,2019,3,2019,2
2019-06-27,Ohio,2.30809940,2019,3,2019,2
2019-06-27,Rhode Island,2.30809940,2019,3,2019,2
2019-06-27,South Carolina,2.30809940,2019,3,2019,2
2019-06-27,Virgin Islands,2.30809940,2019,3,2019,2
2019-06-28,Arizona,2.30809940,2019,3,2019,2
2019-06-28,Arkansas,2.30809940,2019,3,2019,2
2019-06-28,California,2.30809940,2019,3,2019,2
2019-06-28,Connecticut,2.30809940,2019,3,2019,2
2019-06-28,Delaware,2.30809940,2019,3,2019,2
2019-06-28,Indiana,2.30809940,2019,3,2019,2
2019-06-28,Kentucky,2.30809940,2019,3,2019,2
2019-06-28,New York,2.30809940,2019,3,2019,2
2019-06-28,North Carolina,2.30809940,2019,3,2019,2
2019-06-28,Ohio,2.30809940,2019,3,2019,2
2019-06-28,Rhode Island,2.30809940,2019,3,2019,2
2019-06-28,South Carolina,2.30809940,2019,3,2019,2
2019-06-28,Virgin Islands,2.30809940,2019,3,2019,2
2019-07-01,Arizona,2.30809940,2019,4,2019,3
2019-07-01,Arkansas,2.30809940,2019,4,2019,3
2019-07-01,California,2.30809940,2019,4,2019,3
2019-07-01,Connecticut,2.30809940,2019,4,2019,3
2019-07-01,Delaware,2.30809940,2019,4,2019,3
2019-07-01,Indiana,2.30809940,2019,4,2019,3
2019-07-01,Kentucky,2.30809940,2019,4,2019,3
2019-07-01,New York,2.30809940,2019,4,2019,3
2019-07-01,North Carolina,2.30809940,2019,4,2019,3
2019-07-01,Ohio,2.30809940,2019,4,2019,3
2019-07-01,Rhode Island,2.30809940,2019,4,2019,3
2019-07-01,South Carolina,2.30809940,2019,4,2019,3
2019-07-01,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-02,Arizona,2.30809940,2019,4,2019,3
2019-07-02,Arkansas,2.30809940,2019,4,2019,3
2019-07-02,California,2.30809940,2019,4,2019,3
2019-07-02,Connecticut,2.30809940,2019,4,2019,3
2019-07-02,Delaware,2.30809940,2019,4,2019,3
2019-07-02,Indiana,2.30809940,2019,4,2019,3
2019-07-02,Kentucky,2.30809940,2019,4,2019,3
2019-07-02,New York,2.30809940,2019,4,2019,3
2019-07-02,North Carolina,2.30809940,2019,4,2019,3
2019-07-02,Ohio,2.30809940,2019,4,2019,3
2019-07-02,Rhode Island,2.30809940,2019,4,2019,3
2019-07-02,South Carolina,2.30809940,2019,4,2019,3
2019-07-02,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-03,Arizona,2.30809940,2019,4,2019,3
2019-07-03,Arkansas,2.30809940,2019,4,2019,3
2019-07-03,California,2.30809940,2019,4,2019,3
2019-07-03,Connecticut,2.30809940,2019,4,2019,3
2019-07-03,Delaware,2.30809940,2019,4,2019,3
2019-07-03,Indiana,2.30809940,2019,4,2019,3
2019-07-03,Kentucky,2.30809940,2019,4,2019,3
2019-07-03,New York,2.30809940,2019,4,2019,3
2019-07-03,North Carolina,2.30809940,2019,4,2019,3
2019-07-03,Ohio,2.30809940,2019,4,2019,3
2019-07-03,Rhode Island,2.30809940,2019,4,2019,3
2019-07-03,South Carolina,2.30809940,2019,4,2019,3
2019-07-03,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-05,Arizona,2.30809940,2019,4,2019,3
2019-07-05,Arkansas,2.30809940,2019,4,2019,3
2019-07-05,California,2.30809940,2019,4,2019,3
2019-07-05,Connecticut,2.30809940,2019,4,2019,3
2019-07-05,Delaware,2.30809940,2019,4,2019,3
2019-07-05,Indiana,2.30809940,2019,4,2019,3
2019-07-05,Kentucky,2.30809940,2019,4,2019,3
2019-07-05,New York,2.30809940,2019,4,2019,3
2019-07-05,North Carolina,2.30809940,2019,4,2019,3
2019-07-05,Ohio,2.30809940,2019,4,2019,3
2019-07-05,Rhode Island,2.30809940,2019,4,2019,3
2019-07-05,South Carolina,2.30809940,2019,4,2019,3
2019-07-05,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-08,Arizona,2.30809940,2019,4,2019,3
2019-07-08,Arkansas,2.30809940,2019,4,2019,3
2019-07-08,California,2.30809940,2019,4,2019,3
2019-07-08,Connecticut,2.30809940,2019,4,2019,3
2019-07-08,Delaware,2.30809940,2019,4,2019,3
2019-07-08,Indiana,2.30809940,2019,4,2019,3
2019-07-08,Kentucky,2.30809940,2019,4,2019,3
2019-07-08,New York,2.30809940,2019,4,2019,3
2019-07-08,North Carolina,2.30809940,2019,4,2019,3
2019-07-08,Ohio,2.30809940,2019,4,2019,3
2019-07-08,Rhode Island,2.30809940,2019,4,2019,3
2019-07-08,South Carolina,2.30809940,2019,4,2019,3
2019-07-08,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-09,Arizona,2.30809940,2019,4,2019,3
2019-07-09,Arkansas,2.30809940,2019,4,2019,3
2019-07-09,California,2.30809940,2019,4,2019,3
2019-07-09,Connecticut,2.30809940,2019,4,2019,3
2019-07-09,Delaware,2.30809940,2019,4,2019,3
2019-07-09,Indiana,2.30809940,2019,4,2019,3
2019-07-09,Kentucky,2.30809940,2019,4,2019,3
2019-07-09,New York,2.30809940,2019,4,2019,3
2019-07-09,North Carolina,2.30809940,2019,4,2019,3
2019-07-09,Ohio,2.30809940,2019,4,2019,3
2019-07-09,Rhode Island,2.30809940,2019,4,2019,3
2019-07-09,South Carolina,2.30809940,2019,4,2019,3
2019-07-09,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-10,Arizona,2.30809940,2019,4,2019,3
2019-07-10,Arkansas,2.30809940,2019,4,2019,3
2019-07-10,California,2.30809940,2019,4,2019,3
2019-07-10,Connecticut,2.30809940,2019,4,2019,3
2019-07-10,Delaware,2.30809940,2019,4,2019,3
2019-07-10,Indiana,2.30809940,2019,4,2019,3
2019-07-10,Kentucky,2.30809940,2019,4,2019,3
2019-07-10,New York,2.30809940,2019,4,2019,3
2019-07-10,North Carolina,2.30809940,2019,4,2019,3
2019-07-10,Ohio,2.30809940,2019,4,2019,3
2019-07-10,Rhode Island,2.30809940,2019,4,2019,3
2019-07-10,South Carolina,2.30809940,2019,4,2019,3
2019-07-10,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-11,Arizona,2.30809940,2019,4,2019,3
2019-07-11,Arkansas,2.30809940,2019,4,2019,3
2019-07-11,California,2.30809940,2019,4,2019,3
2019-07-11,Connecticut,2.30809940,2019,4,2019,3
2019-07-11,Delaware,2.30809940,2019,4,2019,3
2019-07-11,Indiana,2.30809940,2019,4,2019,3
2019-07-11,Kentucky,2.30809940,2019,4,2019,3
2019-07-11,New York,2.30809940,2019,4,2019,3
2019-07-11,North Carolina,2.30809940,2019,4,2019,3
2019-07-11,Ohio,2.30809940,2019,4,2019,3
2019-07-11,Rhode Island,2.30809940,2019,4,2019,3
2019-07-11,South Carolina,2.30809940,2019,4,2019,3
2019-07-11,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-15,Arizona,2.30809940,2019,4,2019,3
2019-07-15,Arkansas,2.30809940,2019,4,2019,3
2019-07-15,California,2.30809940,2019,4,2019,3
2019-07-15,Connecticut,2.30809940,2019,4,2019,3
2019-07-15,Delaware,2.30809940,2019,4,2019,3
2019-07-15,Indiana,2.30809940,2019,4,2019,3
2019-07-15,Kentucky,2.30809940,2019,4,2019,3
2019-07-15,New York,2.30809940,2019,4,2019,3
2019-07-15,North Carolina,2.30809940,2019,4,2019,3
2019-07-15,Ohio,2.30809940,2019,4,2019,3
2019-07-15,Rhode Island,2.30809940,2019,4,2019,3
2019-07-15,South Carolina,2.30809940,2019,4,2019,3
2019-07-15,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-16,Arizona,2.30809940,2019,4,2019,3
2019-07-16,Arkansas,2.30809940,2019,4,2019,3
2019-07-16,California,2.30809940,2019,4,2019,3
2019-07-16,Connecticut,2.30809940,2019,4,2019,3
2019-07-16,Delaware,2.30809940,2019,4,2019,3
2019-07-16,Indiana,2.30809940,2019,4,2019,3
2019-07-16,Kentucky,2.30809940,2019,4,2019,3
2019-07-16,New York,2.30809940,2019,4,2019,3
2019-07-16,North Carolina,2.30809940,2019,4,2019,3
2019-07-16,Ohio,2.30809940,2019,4,2019,3
2019-07-16,Rhode Island,2.30809940,2019,4,2019,3
2019-07-16,South Carolina,2.30809940,2019,4,2019,3
2019-07-16,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-17,Arizona,2.30809940,2019,4,2019,3
2019-07-17,Arkansas,2.30809940,2019,4,2019,3
2019-07-17,California,2.30809940,2019,4,2019,3
2019-07-17,Connecticut,2.30809940,2019,4,2019,3
2019-07-17,Delaware,2.30809940,2019,4,2019,3
2019-07-17,Indiana,2.30809940,2019,4,2019,3
2019-07-17,Kentucky,2.30809940,2019,4,2019,3
2019-07-17,New York,2.30809940,2019,4,2019,3
2019-07-17,North Carolina,2.30809940,2019,4,2019,3
2019-07-17,Ohio,2.30809940,2019,4,2019,3
2019-07-17,Rhode Island,2.30809940,2019,4,2019,3
2019-07-17,South Carolina,2.30809940,2019,4,2019,3
2019-07-17,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-18,Arizona,2.30809940,2019,4,2019,3
2019-07-18,Arkansas,2.30809940,2019,4,2019,3
2019-07-18,California,2.30809940,2019,4,2019,3
2019-07-18,Connecticut,2.30809940,2019,4,2019,3
2019-07-18,Delaware,2.30809940,2019,4,2019,3
2019-07-18,Indiana,2.30809940,2019,4,2019,3
2019-07-18,Kentucky,2.30809940,2019,4,2019,3
2019-07-18,New York,2.30809940,2019,4,2019,3
2019-07-18,North Carolina,2.30809940,2019,4,2019,3
2019-07-18,Ohio,2.30809940,2019,4,2019,3
2019-07-18,Rhode Island,2.30809940,2019,4,2019,3
2019-07-18,South Carolina,2.30809940,2019,4,2019,3
2019-07-18,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-19,Arizona,2.30809940,2019,4,2019,3
2019-07-19,Arkansas,2.30809940,2019,4,2019,3
2019-07-19,California,2.30809940,2019,4,2019,3
2019-07-19,Connecticut,2.30809940,2019,4,2019,3
2019-07-19,Delaware,2.30809940,2019,4,2019,3
2019-07-19,Indiana,2.30809940,2019,4,2019,3
2019-07-19,Kentucky,2.30809940,2019,4,2019,3
2019-07-19,New York,2.30809940,2019,4,2019,3
2019-07-19,North Carolina,2.30809940,2019,4,2019,3
2019-07-19,Ohio,2.30809940,2019,4,2019,3
2019-07-19,Rhode Island,2.30809940,2019,4,2019,3
2019-07-19,South Carolina,2.30809940,2019,4,2019,3
2019-07-19,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-22,Arizona,2.30809940,2019,4,2019,3
2019-07-22,Arkansas,2.30809940,2019,4,2019,3
2019-07-22,California,2.30809940,2019,4,2019,3
2019-07-22,Connecticut,2.30809940,2019,4,2019,3
2019-07-22,Delaware,2.30809940,2019,4,2019,3
2019-07-22,Indiana,2.30809940,2019,4,2019,3
2019-07-22,Kentucky,2.30809940,2019,4,2019,3
2019-07-22,New York,2.30809940,2019,4,2019,3
2019-07-22,North Carolina,2.30809940,2019,4,2019,3
2019-07-22,Ohio,2.30809940,2019,4,2019,3
2019-07-22,Rhode Island,2.30809940,2019,4,2019,3
2019-07-22,South Carolina,2.30809940,2019,4,2019,3
2019-07-22,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-23,Arizona,2.30809940,2019,4,2019,3
2019-07-23,Arkansas,2.30809940,2019,4,2019,3
2019-07-23,California,2.30809940,2019,4,2019,3
2019-07-23,Connecticut,2.30809940,2019,4,2019,3
2019-07-23,Delaware,2.30809940,2019,4,2019,3
2019-07-23,Indiana,2.30809940,2019,4,2019,3
2019-07-23,Kentucky,2.30809940,2019,4,2019,3
2019-07-23,New York,2.30809940,2019,4,2019,3
2019-07-23,North Carolina,2.30809940,2019,4,2019,3
2019-07-23,Ohio,2.30809940,2019,4,2019,3
2019-07-23,Rhode Island,2.30809940,2019,4,2019,3
2019-07-23,South Carolina,2.30809940,2019,4,2019,3
2019-07-23,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-24,Arizona,2.30809940,2019,4,2019,3
2019-07-24,Arkansas,2.30809940,2019,4,2019,3
2019-07-24,California,2.30809940,2019,4,2019,3
2019-07-24,Connecticut,2.30809940,2019,4,2019,3
2019-07-24,Delaware,2.30809940,2019,4,2019,3
2019-07-24,Indiana,2.30809940,2019,4,2019,3
2019-07-24,Kentucky,2.30809940,2019,4,2019,3
2019-07-24,New York,2.30809940,2019,4,2019,3
2019-07-24,North Carolina,2.30809940,2019,4,2019,3
2019-07-24,Ohio,2.30809940,2019,4,2019,3
2019-07-24,Rhode Island,2.30809940,2019,4,2019,3
2019-07-24,South Carolina,2.30809940,2019,4,2019,3
2019-07-24,Virgin Islands,2.30809940,2019,4,2019,3
2019-07-25,Arizona,2.30809940,2019,4,2019,3
2019-07-25,Arkansas,2.30809940,2019,4,2019,3
2019-07-25,California,2.30809940,2019,4,2019,3
2019-07-25,Connecticut,2.30809940,2019,4,2019,3
2019-07-25,Delaware,2.30809940,2019,4,2019,3
2019-07-25,Indiana,2.30809940,2019,4,2019,3
